Order Date,Product Name,Sales,Quantity,State
08/03/2024,Crema agria,902.5,361,Florida
28/08/2024,Leche condensada,1087.5,435,Nueva York
10/05/2024,Crema de leche,3677.86,614,California
13/05/2024,Mantequilla con sal,1592.0,398,Texas
21/11/2024,Yogur natural,749.0,214,California
01/09/2024,Suero de leche,222.0,111,Florida
30/05/2024,Queso blanco,1155.0,231,Florida
03/05/2024,Leche en polvo,309.0,103,Nueva York
02/08/2024,Leche deslactosada,582.4,448,California
21/03/2024,Cuajada,1320.0,600,California
09/12/2024,Leche evaporada,1242.0,540,Florida
10/08/2024,Queso ricota,2396.0,599,Massachusetts
21/12/2024,Cuajada,28.6,13,Texas
05/09/2024,Mantequilla clarificada (ghee),5686.75,989,California
28/04/2024,Mantequilla sin sal,504.0,120,Massachusetts
25/07/2024,Crema batida,3240.0,864,California
14/12/2024,Crema batida,671.25,179,Florida
18/07/2024,Crema batida,2265.0,604,Florida
10/03/2024,Yogur con frutas,938.4,782,Texas
04/07/2024,Mantequilla sin sal,3045.0,725,Florida
08/04/2024,Crema batida,720.0,192,Massachusetts
12/08/2024,Kumis,1667.5,667,Florida
03/05/2024,Yogur con frutas,430.8,359,Florida
12/11/2024,Queso azul roquefort,493.75,79,Nueva York
31/10/2024,Queso blanco,4730.0,946,Florida
05/01/2024,Suero de leche,1528.0,764,Florida
04/05/2024,Mantequilla clarificada (ghee),3933.0,684,Massachusetts
08/03/2024,Crema agria,912.5,365,Massachusetts
14/09/2024,Crema batida,2111.25,563,Nueva York
23/10/2024,Queso en lonchas,2629.6,692,Massachusetts
18/03/2024,Queso mozzarella,1747.5,466,California
31/05/2024,Mantequilla sin sal,1570.8,374,Massachusetts
26/02/2024,Mantequilla sin sal,2301.6,548,Nueva York
03/11/2024,Suero de leche,1066.0,533,California
26/07/2024,Mantequilla sin sal,1003.8,239,California
14/12/2024,Dulce de leche,2634.0,878,Florida
12/10/2024,Crema agria,1240.0,496,Texas
19/11/2024,Yogur con frutas,760.8,634,California
16/11/2024,Yogur natural,301.0,301,Nueva York
08/03/2024,Suero de leche,396.0,198,California
16/04/2024,Queso edam,1653.0,348,California
17/04/2024,Suero de leche,1508.0,754,Nueva York
18/08/2024,Crema de leche,832.61,139,Texas
21/10/2024,Mantequilla con sal,3788.0,947,Texas
15/05/2024,Leche en polvo,1560.0,520,Florida
13/07/2024,Leche descremada,507.15,441,Florida
01/02/2024,Yogur natural,75.0,75,Nueva York
02/07/2024,Queso crema,2105.6,752,California
26/05/2024,Crema de leche,724.79,121,Massachusetts
21/01/2024,Crema agria,900.0,360,Nueva York
07/10/2024,Queso crema,173.6,62,Florida
12/03/2024,Queso gouda,243.0,54,Massachusetts
24/07/2024,Mantequilla con sal,2648.0,662,Florida
19/07/2024,Mantequilla clarificada (ghee),4398.75,765,Massachusetts
07/12/2024,Queso camembert,1296.0,216,California
23/12/2024,Queso crema,182.0,65,California
28/09/2024,Yogur con frutas,66.0,55,Massachusetts
29/12/2024,Leche saborizada,165.0,110,California
02/02/2024,Yogur natural,346.0,346,California
06/08/2024,Leche entera,45.0,36,California
10/06/2024,Queso blanco,445.0,89,Massachusetts
06/09/2024,Yogur con frutas,1197.6,998,Texas
06/12/2024,Yogur natural,900.0,900,Florida
13/04/2024,Kumis,467.5,187,Nueva York
11/06/2024,Cuajada,1652.2,751,Nueva York
13/12/2024,Yogur natural,486.5,139,Massachusetts
09/10/2024,Crema de leche,4366.71,729,Massachusetts
16/02/2024,Queso edam,356.25,75,Texas
24/05/2024,Crema agria,517.5,207,California
03/12/2024,Crema de leche,1814.97,303,Nueva York
07/12/2024,Leche deslactosada,926.9,713,Massachusetts
20/10/2024,Bebidas lácteas,142.0,71,Florida
12/12/2024,Leche descremada,591.5,910,Texas
17/03/2024,Mantequilla sin sal,3985.8,949,California
18/12/2024,Queso crema,1290.8,461,Nueva York
24/09/2024,Queso en lonchas,3005.8,791,California
16/03/2024,Dulce de leche,1359.0,453,Massachusetts
08/05/2024,Bebidas lácteas,1720.0,860,Nueva York
04/11/2024,Yogur griego,186.0,124,Nueva York
24/12/2024,Leche saborizada,542.0,542,Massachusetts
25/05/2024,Cuajada,101.2,46,Florida
02/05/2024,Queso brie,702.0,117,Florida
15/01/2024,Mantequilla clarificada (ghee),2501.25,435,Florida
04/12/2024,Mantequilla sin sal,3057.6,728,Texas
22/07/2024,Bebidas lácteas,146.0,73,Nueva York
11/12/2024,Leche semidescremada,1168.8,974,California
09/04/2024,Yogur griego,757.5,505,Nueva York
14/06/2024,Mantequilla sin sal,4128.6,983,Texas
20/05/2024,Kumis,2312.5,925,Texas
28/09/2024,Dulce de leche,93.0,31,Texas
28/06/2024,Mantequilla sin sal,2079.0,495,Texas
04/02/2024,Leche entera,141.25,113,Massachusetts
11/12/2024,Mantequilla sin sal,4069.8,969,Florida
27/06/2024,Queso brie,1788.0,298,California
09/10/2024,Queso azul gorgonzola,2940.0,490,Massachusetts
04/04/2024,Cuajada,1106.6,503,California
18/06/2024,Queso gruyere,4163.5,757,Florida
22/10/2024,Suero de leche,112.0,56,Massachusetts
18/07/2024,Crema de leche,2384.02,398,Texas
21/07/2024,Queso blanco,3565.0,713,Florida
12/09/2024,Leche deslactosada,20.4,24,Nueva York
12/07/2024,Cuajada,275.0,125,Nueva York
20/12/2024,Leche descremada,543.4,836,Massachusetts
31/05/2024,Yogur con frutas,1118.4,932,Texas
17/11/2024,Crema agria,502.5,201,California
08/05/2024,Crema agria,2410.0,964,Nueva York
27/03/2024,Yogur natural,2166.5,619,Nueva York
04/04/2024,Mantequilla clarificada (ghee),5031.25,875,California
18/04/2024,Mantequilla con sal,2036.0,509,Massachusetts
13/02/2024,Helado,154.5,103,Massachusetts
06/10/2024,Mantequilla con sal,3516.0,879,Texas
02/01/2024,Yogur griego,33.0,22,Massachusetts
12/07/2024,Queso azul gorgonzola,918.0,153,Massachusetts
21/04/2024,Leche en polvo,2326.5,423,Florida
29/11/2024,Yogur griego,546.0,364,Texas
21/06/2024,Queso azul roquefort,5443.75,871,Florida
03/04/2024,Crema agria,670.0,268,Massachusetts
02/01/2024,Suero de leche,430.0,215,Texas
25/05/2024,Leche deslactosada,951.6,732,Massachusetts
16/12/2024,Leche saborizada,88.0,88,Massachusetts
20/10/2024,Leche descremada,254.15,221,Texas
18/05/2024,Crema agria,670.0,268,Nueva York
09/12/2024,Yogur con frutas,1190.4,992,California
01/12/2024,Leche en polvo,354.0,118,Massachusetts
17/05/2024,Leche semidescremada,50.4,42,Massachusetts
03/04/2024,Crema batida,438.75,117,California
14/03/2024,Leche en polvo,2717.0,494,Massachusetts
17/06/2024,Yogur natural,622.0,622,California
08/09/2024,Leche descremada,466.05,717,Nueva York
21/10/2024,Mantequilla clarificada (ghee),3651.25,635,Massachusetts
25/09/2024,Helado,1324.5,883,Florida
27/12/2024,Cuajada,46.2,21,Massachusetts
24/07/2024,Cuajada,202.4,92,Nueva York
23/03/2024,Leche deslactosada,431.6,332,Florida
25/06/2024,Leche deslactosada,772.2,594,Massachusetts
04/01/2024,Mantequilla sin sal,613.2,146,Florida
14/01/2024,Yogur con frutas,201.6,168,California
27/05/2024,Yogur natural,686.0,686,California
18/06/2024,Yogur griego,633.0,422,California
29/07/2024,Dulce de leche,1119.0,373,Nueva York
31/01/2024,Yogur con frutas,790.8,659,California
13/07/2024,Kumis,1522.5,609,Florida
28/04/2024,Queso gouda,1516.5,337,Nueva York
06/01/2024,Crema de leche,4169.04,696,Nueva York
17/01/2024,Helado,4003.5,942,Florida
02/03/2024,Mantequilla con sal,3704.0,926,Florida
04/01/2024,Crema agria,635.0,254,Massachusetts
17/03/2024,Leche entera,675.75,901,Florida
26/08/2024,Leche entera,636.0,848,Massachusetts
13/04/2024,Cuajada,552.2,251,Massachusetts
25/10/2024,Suero de leche,42.0,21,Massachusetts
26/11/2024,Crema agria,1572.5,629,Massachusetts
11/06/2024,Queso en lonchas,893.0,235,Texas
11/08/2024,Mantequilla sin sal,2074.8,494,Texas
17/06/2024,Mantequilla clarificada (ghee),5123.25,891,Massachusetts
23/06/2024,Crema agria,367.5,147,Massachusetts
19/10/2024,Leche semidescremada,163.2,136,Nueva York
18/10/2024,Crema de leche,1521.46,254,Florida
20/04/2024,Helado,3204.5,754,Florida
06/12/2024,Queso brie,588.0,98,Nueva York
19/03/2024,Kumis,1955.0,782,Texas
06/08/2024,Dulce de leche,2331.0,777,California
21/09/2024,Leche descremada,139.15,121,Texas
18/11/2024,Mantequilla sin sal,596.4,142,California
26/11/2024,Crema batida,1447.5,386,Massachusetts
02/06/2024,Mantequilla con sal,3220.0,805,Massachusetts
15/09/2024,Queso en lonchas,2857.6,752,Nueva York
10/03/2024,Dulce de leche,180.0,60,Texas
21/11/2024,Dulce de leche,1968.0,656,Nueva York
19/07/2024,Yogur con frutas,847.2,706,Texas
27/09/2024,Yogur natural,1956.5,559,Massachusetts
24/12/2024,Mantequilla sin sal,499.8,119,Nueva York
29/02/2024,Mantequilla clarificada (ghee),5508.5,958,Florida
13/06/2024,Yogur con frutas,1098.0,915,Florida
05/12/2024,Helado,2966.5,698,Nueva York
11/07/2024,Queso camembert,5034.0,839,Nueva York
10/05/2024,Crema agria,317.5,127,Massachusetts
18/04/2024,Suero de leche,118.0,59,Florida
03/09/2024,Queso crema,1108.8,396,Massachusetts
31/03/2024,Cuajada,2125.2,966,Massachusetts
01/10/2024,Queso ricota,2920.0,730,Massachusetts
28/04/2024,Leche semidescremada,287.7,411,Massachusetts
17/12/2024,Leche descremada,180.7,278,Florida
07/12/2024,Kumis,1452.5,581,California
04/07/2024,Queso crema,1131.2,404,Florida
25/12/2024,Bebidas lácteas,1368.0,684,Massachusetts
03/07/2024,Cuajada,1773.2,806,California
04/01/2024,Mantequilla clarificada (ghee),4962.25,863,Florida
06/06/2024,Mantequilla clarificada (ghee),4916.25,855,Nueva York
11/09/2024,Mantequilla clarificada (ghee),2420.75,421,Nueva York
08/07/2024,Leche descremada,365.7,318,California
16/08/2024,Mantequilla con sal,1588.0,397,California
13/11/2024,Suero de leche,544.0,272,California
04/05/2024,Queso crema,2284.8,816,Texas
26/08/2024,Mantequilla con sal,2028.0,507,Massachusetts
14/02/2024,Queso cheddar añejo,1770.0,354,Texas
18/04/2024,Crema de leche,251.58,42,Florida
07/05/2024,Yogur griego,1327.5,885,California
18/10/2024,Yogur griego,1108.5,739,Florida
15/08/2024,Mantequilla sin sal,3448.2,821,California
24/09/2024,Yogur griego,1188.0,792,California
02/03/2024,Crema batida,930.0,248,Texas
11/01/2024,Mantequilla con sal,3844.0,961,California
11/11/2024,Suero de leche,766.0,383,Florida
15/05/2024,Cuajada,1203.4,547,Texas
02/06/2024,Queso havarti,4488.75,855,Florida
16/07/2024,Queso edam,4051.75,853,Massachusetts
24/05/2024,Kumis,815.0,326,Florida
08/01/2024,Yogur con frutas,208.8,174,Florida
24/08/2024,Cuajada,1256.2,571,Texas
30/03/2024,Crema batida,1095.0,292,California
17/03/2024,Dulce de leche,2934.0,978,Texas
29/01/2024,Crema batida,3663.75,977,California
03/02/2024,Mantequilla con sal,372.0,93,California
25/09/2024,Mantequilla sin sal,1848.0,440,California
02/08/2024,Queso azul gorgonzola,942.0,157,Nueva York
12/07/2024,Queso cheddar añejo,2490.0,498,California
02/09/2024,Queso azul roquefort,1925.0,308,Texas
23/10/2024,Yogur natural,1053.5,301,Nueva York
23/04/2024,Suero de leche,882.0,441,Texas
03/01/2024,Yogur con frutas,202.8,169,Nueva York
04/08/2024,Leche condensada,1820.0,728,California
16/02/2024,Mantequilla clarificada (ghee),3191.25,555,Texas
02/09/2024,Mantequilla sin sal,2982.0,710,Nueva York
26/08/2024,Leche entera,1060.5,303,California
01/04/2024,Queso gouda,4032.0,896,California
31/05/2024,Leche semidescremada,556.5,795,Nueva York
22/12/2024,Dulce de leche,1278.0,426,Massachusetts
07/08/2024,Crema batida,1777.5,474,California
11/09/2024,Queso brie,2826.0,471,Texas
22/11/2024,Yogur natural,641.0,641,Florida
03/05/2024,Mantequilla sin sal,1419.6,338,Florida
25/07/2024,Cuajada,202.4,92,Nueva York
11/06/2024,Mantequilla clarificada (ghee),3927.25,683,California
01/05/2024,Mantequilla sin sal,3439.8,819,California
29/08/2024,Crema agria,2047.5,819,Texas
30/06/2024,Queso en lonchas,3150.2,829,Florida
28/11/2024,Crema de leche,71.88,12,Massachusetts
30/06/2024,Mantequilla sin sal,1272.6,303,Florida
21/03/2024,Yogur con frutas,468.0,390,California
16/06/2024,Yogur natural,1809.5,517,Florida
07/06/2024,Leche descremada,439.4,676,Nueva York
06/03/2024,Crema batida,1057.5,282,Florida
23/07/2024,Mantequilla con sal,3484.0,871,Florida
17/11/2024,Leche semidescremada,630.7,901,Nueva York
23/12/2024,Queso edam,223.25,47,Nueva York
08/02/2024,Leche evaporada,138.0,60,Massachusetts
17/01/2024,Kumis,657.5,263,Nueva York
03/02/2024,Queso cheddar añejo,2150.0,430,Nueva York
10/04/2024,Dulce de leche,1587.0,529,Massachusetts
01/04/2024,Leche descremada,429.0,660,Florida
25/07/2024,Leche entera,941.25,753,California
07/09/2024,Queso parmesano,2505.6,522,California
20/06/2024,Queso blanco,3770.0,754,Texas
26/08/2024,Mantequilla con sal,2248.0,562,Texas
27/04/2024,Crema batida,2403.75,641,Nueva York
07/06/2024,Queso crema,2749.6,982,Florida
16/04/2024,Bebidas lácteas,1026.0,513,Texas
12/12/2024,Crema batida,2568.75,685,Florida
09/03/2024,Mantequilla clarificada (ghee),1052.25,183,Nueva York
22/03/2024,Mantequilla sin sal,1852.2,441,Florida
25/12/2024,Leche evaporada,749.8,326,Texas
04/11/2024,Crema batida,2823.75,753,Massachusetts
19/07/2024,Leche evaporada,2256.3,981,Massachusetts
08/05/2024,Cuajada,1331.0,605,Florida
15/07/2024,Crema agria,1005.0,402,Massachusetts
05/03/2024,Crema agria,2217.5,887,Massachusetts
03/11/2024,Leche deslactosada,272.85,321,Massachusetts
30/08/2024,Yogur natural,2985.5,853,Texas
01/07/2024,Crema batida,3513.75,937,Massachusetts
19/11/2024,Cuajada,162.8,74,Massachusetts
28/04/2024,Mantequilla clarificada (ghee),5738.5,998,Florida
20/10/2024,Suero de leche,1362.0,681,Florida
07/09/2024,Crema de leche,1413.64,236,California
29/04/2024,Queso en lonchas,2614.4,688,California
17/04/2024,Yogur griego,390.0,260,Texas
23/04/2024,Queso mozzarella,243.75,65,Florida
19/09/2024,Leche evaporada,82.8,36,Florida
10/06/2024,Queso en lonchas,2280.0,600,Texas
06/10/2024,Bebidas lácteas,1182.0,591,Texas
21/01/2024,Cuajada,2079.0,945,Massachusetts
28/10/2024,Yogur con frutas,720.0,600,Nueva York
01/08/2024,Leche evaporada,1902.1,827,Nueva York
27/01/2024,Yogur natural,957.0,957,California
11/01/2024,Helado,2728.5,642,California
11/03/2024,Leche saborizada,875.0,875,Massachusetts
16/07/2024,Mantequilla clarificada (ghee),3168.25,551,Texas
26/04/2024,Bebidas lácteas,546.0,273,Massachusetts
03/04/2024,Queso brie,5748.0,958,Florida
09/03/2024,Crema agria,1560.0,624,Texas
25/08/2024,Yogur natural,1788.5,511,Florida
30/11/2024,Yogur con frutas,800.4,667,California
17/10/2024,Helado,2613.75,615,Florida
21/02/2024,Queso cheddar añejo,1000.0,200,Florida
28/06/2024,Queso para untar,179.2,56,Nueva York
01/01/2024,Leche evaporada,1281.1,557,California
18/04/2024,Leche descremada,377.0,580,Florida
18/10/2024,Leche saborizada,471.0,471,Florida
01/06/2024,Queso blanco,2620.0,524,Massachusetts
05/03/2024,Leche evaporada,1062.6,462,Texas
07/03/2024,Crema de leche,886.52,148,Texas
03/07/2024,Mantequilla con sal,228.0,57,Massachusetts
11/03/2024,Mantequilla con sal,3244.0,811,California
09/02/2024,Leche saborizada,409.0,409,California
18/11/2024,Mantequilla con sal,1540.0,385,Florida
13/05/2024,Bebidas lácteas,165.6,138,Texas
24/10/2024,Kumis,160.0,64,Florida
26/03/2024,Crema de leche,2042.59,341,Texas
29/12/2024,Yogur con frutas,229.2,191,Texas
23/11/2024,Yogur con frutas,145.2,121,California
17/06/2024,Yogur natural,912.0,912,Massachusetts
30/07/2024,Suero de leche,392.0,196,California
06/08/2024,Crema batida,483.75,129,California
08/08/2024,Helado,55.25,13,Nueva York
23/08/2024,Kumis,1312.5,525,California
18/05/2024,Queso mozzarella,2088.75,557,Nueva York
29/10/2024,Suero de leche,1614.0,807,Texas
12/07/2024,Suero de leche,1310.0,655,Nueva York
29/09/2024,Mantequilla sin sal,3242.4,772,Florida
12/07/2024,Kumis,2127.5,851,Nueva York
23/10/2024,Kumis,2082.5,833,California
27/02/2024,Suero de leche,1872.0,936,California
10/01/2024,Crema de leche,784.69,131,Massachusetts
02/06/2024,Dulce de leche,918.0,306,Florida
04/02/2024,Leche evaporada,1805.5,785,Texas
30/03/2024,Yogur natural,1078.0,308,Florida
24/03/2024,Leche evaporada,121.9,53,Nueva York
08/09/2024,Leche deslactosada,1030.9,793,Nueva York
23/11/2024,Crema batida,2748.75,733,Texas
23/04/2024,Queso parmesano,1161.6,242,Nueva York
01/12/2024,Queso cheddar añejo,4320.0,864,Texas
30/12/2024,Kumis,497.5,199,Nueva York
30/03/2024,Suero de leche,1132.0,566,Texas
17/09/2024,Helado,599.25,141,Florida
03/10/2024,Yogur con frutas,214.8,179,California
15/01/2024,Dulce de leche,435.0,145,Texas
05/09/2024,Queso edam,878.75,185,California
01/02/2024,Mantequilla clarificada (ghee),3668.5,638,California
29/10/2024,Leche entera,315.75,421,Texas
30/12/2024,Suero de leche,1832.0,916,California
02/07/2024,Helado,726.0,484,California
09/03/2024,Mantequilla clarificada (ghee),5295.75,921,Nueva York
29/02/2024,Mantequilla con sal,3092.0,773,Nueva York
25/03/2024,Queso en lonchas,3260.4,858,Texas
10/12/2024,Crema agria,1770.0,708,Texas
24/07/2024,Yogur con frutas,811.2,676,California
02/02/2024,Mantequilla con sal,2664.0,666,California
24/12/2024,Leche entera,2887.5,825,Florida
28/11/2024,Crema batida,168.75,45,Texas
05/04/2024,Mantequilla con sal,2528.0,632,Massachusetts
26/01/2024,Queso camembert,4866.0,811,Florida
29/10/2024,Yogur griego,724.5,483,Texas
13/02/2024,Crema de leche,5486.84,916,Texas
01/01/2024,Mantequilla clarificada (ghee),931.5,162,Florida
07/11/2024,Mantequilla clarificada (ghee),5428.0,944,Florida
19/07/2024,Yogur griego,1500.0,1000,Texas
29/11/2024,Yogur natural,721.0,721,Massachusetts
15/04/2024,Cuajada,1005.4,457,California
15/07/2024,Leche condensada,2327.5,931,Massachusetts
17/08/2024,Yogur griego,685.5,457,Florida
27/09/2024,Yogur griego,1042.5,695,California
13/11/2024,Helado,2333.25,549,Massachusetts
12/10/2024,Queso havarti,52.5,10,Florida
18/12/2024,Leche condensada,162.5,65,California
18/03/2024,Queso azul roquefort,2318.75,371,Massachusetts
28/07/2024,Cuajada,1214.4,552,Nueva York
24/04/2024,Queso camembert,5376.0,896,Nueva York
17/06/2024,Queso gruyere,319.0,58,Florida
14/06/2024,Yogur natural,773.5,221,Nueva York
03/07/2024,Leche evaporada,1336.3,581,Nueva York
07/06/2024,Leche entera,192.75,257,Massachusetts
13/12/2024,Queso azul roquefort,1462.5,234,California
07/02/2024,Helado,293.25,69,Texas
31/10/2024,Leche descremada,365.7,318,California
04/12/2024,Mantequilla con sal,3488.0,872,California
18/08/2024,Mantequilla con sal,1240.0,310,California
23/01/2024,Yogur griego,138.0,92,Massachusetts
21/06/2024,Kumis,967.5,387,California
25/09/2024,Yogur griego,265.5,177,California
14/03/2024,Leche condensada,442.5,177,Nueva York
14/09/2024,Queso para untar,2115.2,661,Massachusetts
06/06/2024,Yogur griego,732.0,488,Texas
07/02/2024,Crema batida,3348.75,893,California
18/04/2024,Mantequilla sin sal,4111.8,979,Massachusetts
12/11/2024,Queso crema,1190.0,425,Texas
14/09/2024,Yogur con frutas,364.8,304,Nueva York
23/09/2024,Yogur con frutas,324.0,270,Texas
03/12/2024,Mantequilla clarificada (ghee),2949.75,513,Nueva York
22/01/2024,Queso parmesano,3763.2,784,Massachusetts
11/08/2024,Mantequilla clarificada (ghee),2863.5,498,California
23/11/2024,Leche deslactosada,874.9,673,Florida
19/04/2024,Leche descremada,340.4,296,Florida
10/11/2024,Yogur natural,169.0,169,Texas
01/06/2024,Queso crema,2716.0,970,Massachusetts
27/07/2024,Queso camembert,1842.0,307,Massachusetts
16/03/2024,Yogur griego,1336.5,891,Massachusetts
05/03/2024,Queso havarti,4042.5,770,Texas
30/05/2024,Yogur con frutas,499.2,416,Massachusetts
11/01/2024,Yogur griego,786.0,524,Nueva York
28/08/2024,Leche saborizada,94.5,63,Nueva York
28/01/2024,Cuajada,169.4,77,Massachusetts
01/11/2024,Leche saborizada,719.0,719,Nueva York
13/05/2024,Yogur griego,121.5,81,Florida
30/08/2024,Helado,1455.0,970,Texas
24/01/2024,Queso crema,2657.2,949,Massachusetts
31/10/2024,Suero de leche,1036.0,518,Massachusetts
17/06/2024,Leche condensada,1367.5,547,Massachusetts
04/09/2024,Mantequilla sin sal,4074.0,970,California
31/10/2024,Yogur natural,2947.0,842,Nueva York
04/09/2024,Mantequilla clarificada (ghee),4778.25,831,Florida
12/10/2024,Leche entera,87.5,70,Nueva York
31/07/2024,Dulce de leche,1356.0,452,Texas
03/04/2024,Helado,1177.5,785,California
13/03/2024,Yogur con frutas,286.8,239,Texas
27/05/2024,Leche descremada,102.35,89,Nueva York
22/08/2024,Yogur con frutas,924.0,770,Massachusetts
29/08/2024,Crema batida,1563.75,417,Texas
15/07/2024,Queso para untar,1398.4,437,Nueva York
12/06/2024,Queso azul gorgonzola,3996.0,666,California
28/02/2024,Cuajada,55.0,25,Florida
05/07/2024,Crema batida,1192.5,318,Massachusetts
20/04/2024,Leche en polvo,2109.0,703,Florida
24/09/2024,Leche saborizada,340.5,227,Florida
06/03/2024,Queso camembert,2130.0,355,Massachusetts
19/08/2024,Crema de leche,5954.06,994,Florida
07/11/2024,Queso parmesano,4368.0,910,California
10/06/2024,Kumis,710.0,284,Nueva York
26/11/2024,Queso crema,378.0,135,California
11/03/2024,Mantequilla sin sal,3826.2,911,Nueva York
03/01/2024,Queso para untar,2742.4,857,Florida
14/09/2024,Leche condensada,2010.0,804,Texas
19/11/2024,Dulce de leche,972.0,324,Texas
13/09/2024,Queso parmesano,1564.8,326,Florida
15/03/2024,Queso crema,590.8,211,Nueva York
09/05/2024,Leche condensada,1070.0,428,Florida
09/08/2024,Yogur con frutas,627.6,523,California
07/10/2024,Leche condensada,430.0,172,Massachusetts
04/01/2024,Mantequilla con sal,184.0,46,Nueva York
19/01/2024,Queso crema,2338.0,835,California
18/03/2024,Mantequilla clarificada (ghee),3214.25,559,Nueva York
05/03/2024,Cuajada,1777.6,808,Nueva York
29/10/2024,Yogur natural,507.5,145,Florida
21/09/2024,Mantequilla sin sal,2499.0,595,Nueva York
08/06/2024,Queso crema,1136.8,406,Florida
18/07/2024,Cuajada,1170.4,532,Florida
09/03/2024,Leche entera,2068.5,591,Florida
17/11/2024,Yogur griego,1387.5,925,Florida
25/09/2024,Dulce de leche,1107.0,369,Massachusetts
23/09/2024,Suero de leche,306.0,153,Massachusetts
10/01/2024,Dulce de leche,2832.0,944,Nueva York
01/07/2024,Queso azul gorgonzola,144.0,24,California
11/02/2024,Yogur natural,444.0,444,Nueva York
27/04/2024,Leche deslactosada,276.9,213,California
01/01/2024,Mantequilla con sal,1644.0,411,Texas
15/03/2024,Bebidas lácteas,128.4,107,Nueva York
29/08/2024,Mantequilla con sal,568.0,142,Massachusetts
03/07/2024,Queso parmesano,1104.0,230,Massachusetts
17/06/2024,Mantequilla clarificada (ghee),5623.5,978,Massachusetts
01/12/2024,Mantequilla sin sal,3943.8,939,Nueva York
30/09/2024,Yogur con frutas,220.8,184,Florida
08/06/2024,Helado,816.0,192,Florida
04/02/2024,Helado,3310.75,779,Nueva York
08/09/2024,Mantequilla clarificada (ghee),1978.0,344,Florida
13/02/2024,Dulce de leche,861.0,287,Massachusetts
09/06/2024,Yogur con frutas,420.0,350,California
17/04/2024,Leche entera,549.5,157,Massachusetts
11/02/2024,Crema batida,2085.0,556,Massachusetts
16/05/2024,Yogur natural,1561.0,446,California
24/04/2024,Queso crema,2408.0,860,California
07/04/2024,Queso brie,756.0,126,California
28/10/2024,Dulce de leche,1056.0,352,Nueva York
10/11/2024,Mantequilla con sal,3224.0,806,Nueva York
03/08/2024,Crema de leche,5804.31,969,Texas
27/07/2024,Bebidas lácteas,1192.0,596,Nueva York
28/11/2024,Mantequilla sin sal,3742.2,891,Texas
09/12/2024,Helado,1272.0,848,Texas
12/04/2024,Dulce de leche,2235.0,745,California
07/11/2024,Dulce de leche,372.0,124,Texas
07/01/2024,Suero de leche,1694.0,847,Florida
11/12/2024,Queso azul roquefort,5056.25,809,California
30/04/2024,Queso crema,1657.6,592,Florida
19/04/2024,Queso gouda,58.5,13,Nueva York
28/04/2024,Leche condensada,630.0,252,Texas
24/04/2024,Crema batida,2955.0,788,Nueva York
14/03/2024,Crema de leche,3234.6,540,Nueva York
11/12/2024,Helado,933.0,622,Texas
19/04/2024,Crema de leche,1964.72,328,Texas
03/08/2024,Yogur natural,167.0,167,Nueva York
16/10/2024,Queso parmesano,3777.6,787,Florida
28/10/2024,Yogur natural,496.0,496,Texas
19/04/2024,Mantequilla clarificada (ghee),4364.25,759,Nueva York
22/10/2024,Cuajada,787.6,358,Massachusetts
18/02/2024,Queso crema,1089.2,389,Florida
19/06/2024,Queso gouda,1030.5,229,Florida
01/02/2024,Queso crema,2730.0,975,Texas
13/11/2024,Crema agria,400.0,160,Texas
21/05/2024,Queso mozzarella,2062.5,550,Nueva York
14/04/2024,Yogur griego,450.0,300,Massachusetts
24/01/2024,Yogur griego,1323.0,882,Massachusetts
18/11/2024,Mantequilla con sal,2624.0,656,Massachusetts
23/07/2024,Dulce de leche,2868.0,956,California
05/03/2024,Dulce de leche,1863.0,621,California
24/08/2024,Dulce de leche,456.0,152,Massachusetts
02/01/2024,Crema de leche,3084.85,515,Florida
31/08/2024,Leche condensada,512.5,205,Florida
07/06/2024,Queso crema,117.6,42,Nueva York
06/06/2024,Cuajada,671.0,305,Florida
30/10/2024,Mantequilla clarificada (ghee),4490.75,781,California
17/12/2024,Queso azul roquefort,5150.0,824,Massachusetts
20/04/2024,Yogur natural,615.0,615,Nueva York
22/12/2024,Mantequilla clarificada (ghee),4295.25,747,Florida
06/08/2024,Crema batida,1132.5,302,Nueva York
09/05/2024,Dulce de leche,144.0,48,Nueva York
22/01/2024,Bebidas lácteas,1716.0,858,Massachusetts
04/06/2024,Queso havarti,3344.25,637,Florida
29/08/2024,Mantequilla sin sal,3864.0,920,Massachusetts
05/06/2024,Yogur con frutas,714.0,595,Nueva York
22/08/2024,Yogur con frutas,568.8,474,Massachusetts
13/06/2024,Yogur natural,718.0,718,California
01/03/2024,Queso camembert,2640.0,440,Florida
15/04/2024,Leche en polvo,5181.0,942,Florida
13/07/2024,Suero de leche,1916.0,958,Texas
09/09/2024,Bebidas lácteas,1178.4,982,Texas
01/06/2024,Crema agria,2190.0,876,Florida
30/03/2024,Mantequilla clarificada (ghee),2323.0,404,Nueva York
24/05/2024,Yogur griego,1108.5,739,Texas
13/09/2024,Queso havarti,2929.5,558,California
28/02/2024,Yogur griego,1156.5,771,Texas
27/01/2024,Cuajada,1023.0,465,Nueva York
12/07/2024,Yogur natural,954.0,954,California
18/05/2024,Mantequilla clarificada (ghee),362.25,63,California
22/12/2024,Yogur natural,1820.0,520,Texas
05/12/2024,Yogur natural,788.0,788,California
23/11/2024,Queso brie,2604.0,434,California
30/07/2024,Leche entera,187.5,250,Florida
